client_name,glue_opcode,nobs,glue_runtime_ms,p_value,rsquared
geth,CALLDATACOPY,101376,6.964757786892869e-06,0.001,0.840161047482043
geth,CALLDATALOAD,16896,4.9316874829961673e-05,0.001,0.022033027867247812
geth,DIV,4224,7.94559851156891e-06,0.001,0.7350319421265116
geth,EXP,4224,0.00034733788811255764,0.001,0.6912673525337523
geth,GT,4224,2.017772941038328e-06,0.001,0.44437152832490223
geth,JUMPI,4224,2.8908927659207346e-06,0.001,0.42429750826288604
geth,LT,4224,2.9108177887171962e-06,0.001,0.5866294127151357
geth,MSTORE,21120,4.676533716000862e-06,0.001,0.5757744653479486
geth,MSTORE8,21120,4.082455415647925e-06,0.001,0.517794445343535
geth,MUL,4224,3.1690577445343235e-06,0.001,0.6443437576585236
geth,PC,4224,1.476780663170387e-06,0.001,0.7733161958387933
geth,RETURNDATASIZE,16896,3.2079842558187147e-06,0.001,0.6335929070256516
geth,SELFBALANCE,3456,7.5105943230793886e-06,0.001,0.7969231551938861
geth,SUB,4224,2.4267978448374907e-06,0.001,0.4982858782314712
geth,JUMP,4224,1.6256418941716935e-06,0.001,0.10045362279212666
geth,KECCAK256,67584,2.9314784515961347e-05,0.001,0.20664647081879384
nethermind,ISZERO,1177,8.0875865664233e-07,0.001,0.80370175771595
nethermind,JUMPDEST,1177,4.2071032626816124e-07,0.001,0.7223675960341966
nethermind,SWAP,18832,5.219631009123384e-07,0.001,0.5312031067735995
nethermind,CALLDATASIZE,70059,3.7657588362595284e-07,0.001,0.95411955345395
nethermind,DUP,70059,3.421157924066605e-07,0.001,0.95411955345395
nethermind,GAS,70059,3.61524994953988e-07,0.001,0.95411955345395
nethermind,MLOAD,70059,1.2384208062692565e-06,0.001,0.95411955345395
nethermind,PUSH,70059,4.051779106606031e-07,0.001,0.95411955345395
nethermind,PUSH0,70059,2.990387766495518e-07,0.001,0.95411955345395
nethermind,STATICCALL,70059,0.00040675277422131214,0.001,0.95411955345395
nethermind,ADD,1177,2.1231251659589355e-06,0.001,0.7971952479633035
nethermind,AND,1177,8.556321346530789e-07,0.001,0.5038178489747831
nethermind,CALLDATACOPY,28248,2.7216365238660962e-06,0.001,0.5446983433885817
nethermind,CALLDATALOAD,4708,2.8896904063243602e-05,0.001,0.000769708742840769
nethermind,DIV,1177,7.412261330427233e-06,0.001,0.6203331002549171
nethermind,EXP,1177,0.0,1.0,-2.220446049250313e-16
nethermind,GT,1177,1.1143231074774076e-06,0.001,0.6159064403121994
nethermind,JUMPI,1177,1.1758659602362955e-06,0.001,0.4097506921628119
nethermind,LT,1177,9.987015988040688e-07,0.001,0.6248547410086145
nethermind,MSTORE,5885,1.3583341748112607e-06,0.001,0.5218106264482534
nethermind,MSTORE8,5885,1.2813593425595341e-06,0.001,0.5034829890971473
nethermind,MUL,1177,5.193014991995451e-06,0.001,0.8343340371959611
nethermind,PC,1177,3.762683734301535e-07,0.001,0.6383027067938981
nethermind,RETURNDATASIZE,4708,7.590699710242207e-07,0.001,0.6555705818671678
nethermind,SELFBALANCE,963,5.010376345564027e-06,0.001,0.2859116658457761
nethermind,SUB,1177,2.135208055565726e-06,0.001,0.7830818747014265
nethermind,JUMP,1177,1.9379459798253207e-06,0.001,0.47544976776147785
nethermind,KECCAK256,18832,0.0,1.0,0.0
reth,ISZERO,99,3.9103407000617653e-07,0.001,0.8046936415764179
reth,JUMPDEST,99,2.848921637060868e-07,0.001,0.8688358245898016
reth,SWAP,1760,4.775596858871199e-07,0.001,0.787304149186995
reth,CALLDATASIZE,6338,4.976284443374973e-07,0.001,0.8432906779105679
reth,DUP,6338,4.1750004069037136e-07,0.001,0.8432906779105679
reth,GAS,6338,4.4936873004885263e-07,0.001,0.8432906779105679
reth,MLOAD,6338,1.6264075627485452e-06,0.001,0.8432906779105679
reth,PUSH,6338,4.458566325519527e-07,0.001,0.8432906779105679
reth,PUSH0,6338,3.457020390005158e-07,0.001,0.8432906779105679
reth,STATICCALL,6338,4.5895461787969436e-05,0.001,0.8432906779105679
reth,ADD,99,5.511310323787872e-07,0.001,0.5384891051708052
reth,AND,99,4.817672800039209e-07,0.001,0.5149399761069766
reth,CALLDATACOPY,2376,8.485672437950288e-07,0.001,0.3660652377626782
reth,CALLDATALOAD,396,4.2186646986907095e-05,0.001,0.4551641422637188
reth,DIV,99,6.592814384613886e-06,0.001,0.8124850672967664
reth,EXP,99,0.0003359515778767194,0.001,0.8142128080994434
reth,GT,99,5.473203413759494e-07,0.001,0.5687793211174204
reth,JUMPI,99,6.079640347897529e-07,0.001,0.29645042951425293
reth,LT,99,5.048155207475996e-07,0.001,0.5257184082815666
reth,MSTORE,495,1.8834401817007993e-06,0.001,0.1527348751197597
reth,MSTORE8,495,4.23232124799443e-07,0.001,0.1334762707572945
reth,MUL,99,6.950458531678327e-07,0.001,0.6244218403071154
reth,PC,99,5.60564383259983e-07,0.001,0.9071488267876004
reth,RETURNDATASIZE,396,9.055886896213291e-07,0.001,0.8551184836914678
reth,SELFBALANCE,81,3.8444664079855576e-06,0.001,0.8251689221717762
reth,SUB,99,5.337205995551368e-07,0.001,0.5269755569546938
reth,JUMP,99,1.8586572304496753e-07,0.066,0.02680472195751693
reth,KECCAK256,1584,0.0,1.0,0.0
